Price,Open,High,Low,Close,Volume,Change (%)
Ticker,3008.TW,3008.TW,3008.TW,3008.TW,3008.TW,
Date,,,,,,
2023-10-11,2019.5017308944311,2028.8729686247998,1977.3311611077725,2010.1304931640625,790211,2.6315758310860193
2023-10-12,2000.7594263830852,2024.187522710756,1972.6457107898802,2014.8162841796875,732274,0.2331087972427648
2023-10-13,1958.5888570851291,2071.043719692888,1925.7895221578663,2038.244384765625,2356017,1.1627909090220712
2023-10-16,2024.1873943014707,2028.873013269761,1986.7024425551472,1991.3880615234375,761025,-2.298856976739594
2023-10-17,2010.1306053289081,2010.1306053289081,1963.2744140625,1963.2744140625,507219,-1.4117613740955215
2023-10-18,1963.2744039148456,1977.3312612221118,1911.732593788203,1916.418212890625,904729,-2.386635349406807
2023-10-19,1916.4181629255706,1930.475019866345,1897.675687004538,1911.7325439453125,512707,-0.24450137834188812
2023-10-20,1907.0469471597905,1911.732566194581,1883.6188519858374,1902.361328125,446168,-0.4901949203089284
2023-10-23,1921.1039003130816,1921.1039003130816,1883.6189461606311,1888.3045654296875,275952,-0.7389112934274689
2023-10-24,1888.3046380038286,1897.6758769021105,1864.8765407581234,1883.6190185546875,516189,-0.24813512400388982
2023-10-25,1883.6190185546875,1892.9902574529694,1878.9333991055464,1883.6190185546875,279143,0.0
2023-10-26,1864.8763704751793,1897.6757036242402,1855.5051324325905,1878.9332275390625,538543,-0.24876532724863454
2023-10-27,1878.9332550350982,1897.6757313945507,1869.5620168553721,1892.9901123046875,348041,0.7481311501439603
2023-10-30,1911.732638888889,1944.5319733796298,1888.3045428240741,1897.67578125,578791,0.24752738616302672
2023-10-31,1935.1606943618847,1996.0737428526947,1935.1606943618847,1939.8463134765625,1573288,2.222220078014847
2023-11-01,1939.8463858911548,1949.217624470339,1911.7326701536017,1935.1607666015625,506435,-0.24154216973006903
2023-11-02,1963.2744593608809,1967.9600785956325,1944.531982421875,1944.531982421875,423964,0.4842603251392852
2023-11-03,1967.9599609374998,1977.331198846726,1911.7325334821428,1967.9599609375,593359,1.204813226391166
2023-11-06,1996.0737802116878,2024.187495425937,1986.7025418069381,2000.7593994140625,853513,1.6666720425011716
2023-11-07,1996.073807117551,2033.5587612418242,1967.9600915243461,2014.8162841796875,618779,0.7025774698217857
2023-11-08,2010.1307106555346,2019.5019493998495,1991.388233166905,1996.0738525390625,385885,-0.9302303037646786
2023-11-09,2000.7594719112199,2005.4450912833772,1972.6457556782752,1996.0738525390625,429016,0.0
2023-11-10,1977.3312714424223,1986.702509695704,1953.9031758092183,1963.2744140625,506351,-1.6431976419530092
2023-11-13,1986.7025418069381,2000.7593994140625,1986.7025418069381,2000.7593994140625,366594,1.9093095230634072
2023-11-14,2000.7592994600186,2005.444918428309,1982.0168235868568,1991.3880615234375,228201,-0.4683890473471952
2023-11-15,2005.4449912017246,2005.4449912017246,1986.7025146484375,1986.7025146484375,519855,-0.23529049739383634
2023-11-16,1982.0168680295242,2000.7593443229475,1972.6456298828125,1972.6456298828125,268364,-0.7075485464975384
2023-11-17,1977.3312763717938,1996.0737529250812,1977.3312763717938,1986.7025146484375,250185,0.7125904700105767
2023-11-20,2000.7593863450313,2061.6724355780184,1996.0737671732631,2056.98681640625,1178416,3.537736588119733
2023-11-21,2075.729302421179,2117.899875156598,2061.6724448427058,2103.843017578125,1051787,2.2779047876319014
2023-11-22,2103.842917627936,2117.8997745385905,2080.4148227768455,2094.4716796875,569304,-0.4454390281178333
2023-11-23,2122.5854765239515,2169.4416680586965,2117.899857370477,2136.642333984375,1065896,2.0134268085767015
2023-11-24,2136.642306498344,2146.0135446847407,2113.214211032354,2122.58544921875,371011,-0.6578960147912039
2023-11-27,2131.9568137622814,2155.3849106168122,2122.585575020469,2146.013671875,391013,1.103758751614592
2023-11-28,2155.3851080560066,2164.75634765625,2127.271389255276,2164.75634765625,747130,0.873371685692681
2023-11-29,2174.1272356525155,2258.468378414898,2164.7559975678064,2235.040283203125,1586480,3.2467365494952993
2023-11-30,2235.040211186748,2263.153924535009,2216.297735621241,2239.725830078125,842414,0.20964037696380444
2023-12-01,2239.725700523586,2244.4113191439283,2202.2407515608484,2216.297607421875,592098,-1.0460308284890751
2023-12-04,2244.411521287834,2258.468378414898,2230.3546641607704,2235.040283203125,485544,0.84567504465487
2023-12-05,2235.040110868566,2235.040110868566,2206.926398782169,2230.3544921875,347429,-0.20965130028482992
2023-12-06,2230.3546247811155,2235.0402437407397,2174.127197265625,2174.127197265625,1027939,-2.521002608277223
2023-12-07,2164.75634765625,2197.555686257102,2155.3851080560066,2164.75634765625,547712,-0.43101662226389115
2023-12-08,2169.4417687295304,2192.8698655840612,2146.013671875,2146.013671875,551749,-0.8658099467657165
2023-12-11,2164.7559157151445,2197.5552477714346,2146.013440254407,2192.86962890625,463933,2.183395084818418
2023-12-12,2211.6120888157893,2249.097039473684,2211.6120888157893,2225.6689453125,825753,1.495725782047952
2023-12-13,2239.7260008800645,2370.92333984375,2239.7260008800645,2370.92333984375,2451569,6.526325257724053
2023-12-14,2441.2077500580854,2595.833192960037,2427.1508916124535,2520.86328125,3119425,6.324115963029464
2023-12-15,2544.2911774710324,2553.662415693762,2483.3781290232914,2502.12060546875,1803369,-0.7435022724420093
2023-12-18,2502.120777051694,2530.2344936477803,2459.950202157564,2506.806396484375,1029421,0.18727278794570257
2023-12-19,2516.1776617681226,2548.9769981412637,2478.692705913104,2520.86328125,955220,0.5607487193801219
2023-12-20,2530.234320136938,2548.976796582397,2483.3781290232914,2502.12060546875,793783,-0.7435022724420093
2023-12-21,2483.377986167794,2520.862936902402,2469.321129642316,2511.49169921875,825961,0.3745260611945689
2023-12-22,2497.4352769383845,2520.8633752211085,2483.37841796875,2483.37841796875,421907,-1.119385792067129
2023-12-25,2520.8632235996197,2638.0037079676317,2520.8632235996197,2619.26123046875,1647859,5.471691769438181
2023-12-26,2619.2612499292345,2638.0037275673685,2577.090675243433,2586.4619140625,689187,-1.252235402284796
2023-12-27,2595.8329191920598,2642.689109069173,2567.719205265792,2633.31787109375,912210,1.8115850373243703
2023-12-28,2638.0037079676317,2661.431804841234,2605.2043723445886,2619.26123046875,707341,-0.5337996137610879
2023-12-29,2619.260884673753,2698.9164035278745,2614.5752659176283,2689.545166015625,1250171,2.683349592216766
2024-01-02,2680.174180529062,2680.174180529062,2572.404939004292,2609.889892578125,1208345,-2.9616633490302635
2024-01-03,2553.662443533956,2558.3480626964038,2497.4350135845843,2516.177490234375,1371909,-3.5906649782523226
2024-01-04,2511.4921359080186,2539.6058538472876,2474.00717865566,2483.37841796875,954018,-1.3035277675331969
2024-01-05,2474.006751264451,2506.8060831940934,2422.4649439464415,2431.836181640625,1221291,-2.0754886148315443
2024-01-08,2436.5217720445735,2455.264247214147,2389.6655841206393,2417.779296875,969749,-0.5780358426997978
2024-01-09,2431.8364717650184,2455.2645687955096,2394.3515165162316,2413.093994140625,570855,-0.1937853773680165
2024-01-10,2408.408615988552,2417.77985573948,2347.4955576075185,2366.238037109375,1018753,-1.9417377501673605
2024-01-11,2366.2376756855087,2403.7226289636947,2356.866437365962,2389.665771484375,917585,0.9900835844740108
2024-01-12,2399.037019230769,2483.3781644381006,2361.5520658052883,2436.52197265625,2947289,1.9607847143732426
2024-01-15,2474.006751264451,2497.43484549991,2427.1505627935335,2431.836181640625,1042600,-0.19231474487860778
2024-01-16,2417.779296875,2422.464915667393,2366.2374901586722,2417.779296875,1191680,-0.5780358426997978
2024-01-17,2422.464738838165,2427.150357288529,2333.43798828125,2333.43798828125,1191758,-3.4883791379453855
2024-01-18,2333.438160500689,2361.5518732778055,2314.6956853159445,2338.123779296875,648611,0.20081060817376262
2024-01-19,2384.9799672587365,2403.7224424434808,2324.066922908317,2338.123779296875,834773,0.0
